"id_valeur;valeur;annee";;
692;49,8;1996
693;7,9;1996
694;12,6;1996
695;17,8;1996
696;1,7;1996
697; -     ;1996
698;2;1996
699;29,3;1996
700;56,4;1996
701;74,1;1996
702;479,3;1996
703;114,7;1996
704;58,2;1996
705;92,1;1996
706;44,2;1996
707;19,8;1996
708;27,2;1996
709;68,1;1996
710;162,2;1996
711;92,1;1996
712;49;1996
713;-48,4;1996
714;201,1;1996
715;144,8;1997
716;84,1;1997
717;132,5;1997
718;22,2;1997
719;78;1997
720;35,6;1997
721;8;1997
722;133,8;1997
723;12,6;1997
724;13;1997
725;15,6;1997
726;12,2;1997
727;9,1;1997
728;3,9;1997
729;43,4;1997
730;4,9;1997
731;15,5;1997
732;15,6;1997
733;6,1;1997
734;57,2;1997
735;9,1;1997
736;13,2;1997
737;16,4;1997
738;2;1997
739; -     ;1997
740;0,4;1997
741;30,1;1997
742;61,6;1997
743;80,4;1997
744;490,3;1997
745;115;1997
746;71,1;1997
747;92,9;1997
748;45,8;1997
749;20,7;1997
750;26,6;1997
751;75,8;1997
752;169,2;1997
753;104,5;1997
754;53,9;1997
755;-53,4;1997
756;209,5;1997
757;161,9;1998
758;85,9;1998
759;135,6;1998
760;22,1;1998
761;59,7;1998
762;36,8;1998
763;7,7;1998
764;137,7;1998
765;12,3;1998
766;13,6;1998
767;16,7;1998
768;13,5;1998
769;9,9;1998
770;4;1998
771;45,1;1998
772;5;1998
773;16,7;1998
774;15,4;1998
775;6,6;1998
776;61,6;1998
777;10,4;1998
778;15,8;1998
779;18;1998
780;2,3;1998
781; -     ;1998
782;0,2;1998
783;32,2;1998
784;64,3;1998
785;97,9;1998
786;529,3;1998
787;122;1998
788;79,8;1998
789;93,3;1998
790;46,4;1998
791;21,1;1998
792;29,3;1998
793;76,7;1998
794;177,8;1998
795;125,1;1998
796;60,2;1998
797;-63;1998
798;210,9;1998
799;172,5;1999
800;119,6;1999
801;138,8;1999
802;22,7;1999
803;75,4;1999
804;41,7;1999
805;7,4;1999
806;127,6;1999
807;11,6;1999
808;14,5;1999
809;19,1;1999
810;15,4;1999
811;10;1999
812;5,3;1999
813;42;1999
814;5,3;1999
815;17,8;1999
816;15,3;1999
817;6,9;1999
818;61,1;1999
819;10,6;1999
820;18,5;1999
821;17,6;1999
822;2,6;1999
823; -     ;1999
824;0,5;1999
825;33,7;1999
826;60,8;1999
827;109,3;1999
828;561,3;1999
829;125,5;1999
830;90,5;1999
831;108,8;1999
832;52,3;1999
833;22,3;1999
834;29,1;1999
835;71,3;1999
836;184;1999
837;130,2;1999
838;62,4;1999
839;-52,6;1999
840;218,6;1999
841;176,3;2000
842;135,8;2000
843;145,8;2000
844;23;2000
845;60,7;2000
846;41;2000
847;10,3;2000
848;126,8;2000
849;13,8;2000
850;15,5;2000
851;18,9;2000
852;15,9;2000
853;10,5;2000
854;4,7;2000
855;44,6;2000
856;5,5;2000
857;18,3;2000
858;16;2000
859;7,1;2000
860;57;2000
861;12;2000
862;22,2;2000
863;17,6;2000
864;2,9;2000
865; -     ;2000
866;1,4;2000
867;35,7;2000
868;69,4;2000
869;115,5;2000
870;580,9;2000
871;121,2;2000
872;110,2;2000
873;109,6;2000
874;54,3;2000
875;23;2000
876;29,9;2000
877;75,4;2000
878;191,1;2000
879;140,5;2000
880;67,7;2000
881;-56,1;2000
882;217,2;2000
883;173,9;2001
884;139,5;2001
885;151,4;2001
886;23,4;2001
887;60,3;2001
888;36,9;2001
889;10,4;2001
890;130,8;2001
891;14,9;2001
892;14,9;2001
893;19;2001
894;17,1;2001
895;11,1;2001
896;5,2;2001
897;47,9;2001
898;7,4;2001
899;18,5;2001
900;18,7;2001
901;9,9;2001
902;61,4;2001
903;12,6;2001
904;24,3;2001
905;23,3;2001
906;3,1;2001
907; -     ;2001
908;1,9;2001
909;37,2;2001
910;76,9;2001
911;113,3;2001
912;597,3;2001
913;118,3;2001
914;134,5;2001
915;117,8;2001
916;56,9;2001
917;23,3;2001
918;31,5;2001
919;88,9;2001
920;197,8;2001
921;135,7;2001
922;65;2001
923;-67,7;2001
924;215,8;2001
925;153,6;2002
926;51,6;2002
927;142,1;2002
928;24;2002
929;55,2;2002
930;41,8;2002
931;8,7;2002
932;124,2;2002
933;16;2002
934;15,9;2002
935;19;2002
936;17,7;2002
937;10,7;2002
938;5,5;2002
939;49,9;2002
940;7,6;2002
941;18,9;2002
942;18,7;2002
943;8,8;2002
944;74,4;2002
945;13,7;2002
946;29,1;2002
947;24,1;2002
948;3,1;2002
949; -     ;2002
950;1,4;2002
951;39;2002
952;82,8;2002
953;126,9;2002
954;605,5;2002
955;125,7;2002
956;157,7;2002
957;122;2002
958;60,7;2002
959;24,4;2002
960;32,5;2002
961;91,6;2002
962;206,4;2002
963;154,8;2002
964;72;2002
965;-68,9;2002
966;217,4;2002
967;192;2003
968;80,1;2003
969;149,6;2003
970;24,4;2003
971;56,4;2003
972;47,6;2003
973;6,6;2003
974;114,5;2003
975;14,3;2003
976;16,6;2003
977;19,4;2003
978;18,8;2003
979;10,6;2003
980;7,3;2003
981;52,3;2003
982;7,7;2003
983;19,4;2003
984;17,1;2003
985;15,3;2003
986;82,7;2003
987;14,7;2003
988;29,6;2003
989;24,5;2003
990;3;2003
991; -     ;2003
992;1,8;2003
993;41,4;2003
994;92,6;2003
995;131,9;2003
996;636,7;2003
997;146,4;2003
998;180,4;2003
999;123;2003
1000;65,6;2003
1001;25,8;2003
1002;31;2003
1003;99,8;2003
1004;214,9;2003
1005;159,5;2003
1006;76,4;2003
1007;-66,9;2003
1008;216,7;2003
1009;182,5;2004
1010;100,8;2004
1011;151,5;2004
1012;24,6;2004
1013;55,1;2004
1014;50,5;2004
1015;4,8;2004
1016;112,6;2004
1017;16;2004
1018;15,8;2004
1019;19,3;2004
1020;21;2004
1021;11,6;2004
1022;5,1;2004
1023;53,7;2004
1024;7,4;2004
1025;19,9;2004
1026;22,4;2004
1027;16;2004
1028;83,4;2004
1029;14,8;2004
1030;36,8;2004
1031;26,8;2004
1032;3,7;2004
1033; -     ;2004
1034;2;2004
1035;43,1;2004
1036;94,7;2004
1037;155,6;2004
1038;664;2004
1039;162,5;2004
1040;218,4;2004
1041;131,5;2004
1042;68,5;2004
1043;27,6;2004
1044;31,4;2004
1045;117;2004
1046;214,6;2004
1047;181,6;2004
1048;77,8;2004
1049;-75,8;2004
1050;227,3;2004
1051;213,7;2005
1052;114,8;2005
1053;155,8;2005
1054;26,1;2005
1055;60,8;2005
1056;41,6;2005
1057;5,5;2005
1058;119,8;2005
1059;15,9;2005
1060;18,3;2005
1061;19,8;2005
1062;21,5;2005
1063;12,6;2005
1064;4,5;2005
1065;49,2;2005
1066;6,9;2005
1067;20,4;2005
1068;21;2005
1069;10,2;2005
1070;78,4;2005
1071;15,7;2005
1072;40,8;2005
1073;33,5;2005
1074;3,7;2005
1075;0,4;2005
1076;2,6;2005
1077;44,2;2005
1078;100,3;2005
1079;171;2005
1080;675,3;2005
1081;170,4;2005
1082;264,5;2005
1083;138,8;2005
1084;70,2;2005
1085;28,7;2005
1086;32,7;2005
1087;125,9;2005
1088;221;2005
1089;196,4;2005
1090;81,6;2005
1091;-82,1;2005
1092;240,8;2005
1093;187,6;2006
1094;88,4;2006
1095;166,2;2006
1096;26,3;2006
1097;54,6;2006
1098;34,8;2006
1099;6,7;2006
1100;116,2;2006
1101;18,1;2006
1102;19,9;2006
1103;22,9;2006
1104;22,7;2006
1105;14,7;2006
1106;3,9;2006
1107;52,2;2006
1108;6,7;2006
1109;21,1;2006
1110;24;2006
1111;4,2;2006
1112;50,2;2006
1113;17;2006
1114;46;2006
1115;30,5;2006
1116;4,1;2006
1117;0;2006
1118;3,2;2006
1119;45;2006
1120;104,9;2006
1121;193,3;2006
1122;700;2006
1123;176,7;2006
1124;327;2006
1125;143,4;2006
1126;72,3;2006
1127;30;2006
1128;34,8;2006
1129;129,3;2006
1130;229,2;2006
1131;199,4;2006
1132;83,8;2006
1133;-88,4;2006
1134;251,6;2006
1135;158,3;2007
1136;72,7;2007
1137;175,7;2007
1138;27,6;2007
1139;58,6;2007
1140;32,6;2007
1141;6,2;2007
1142;121,6;2007
1143;17,9;2007
1144;21,6;2007
1145;24,2;2007
1146;21,6;2007
1147;15,7;2007
1148;3,5;2007
1149;54,6;2007
1150;6,9;2007
1151;22,3;2007
1152;25,4;2007
1153;9,7;2007
1154;56,9;2007
1155;17,6;2007
1156;48;2007
1157;33,4;2007
1158;3,7;2007
1159;0;2007
1160;2,8;2007
1161;47,4;2007
1162;113,8;2007
1163;211,5;2007
1164;728,3;2007
1165;181,9;2007
1166;379,9;2007
1167;157,4;2007
1168;80,3;2007
1169;32,2;2007
1170;35,2;2007
1171;133,7;2007
1172;238,2;2007
1173;215,5;2007
1174;87,8;2007
1175;-92,5;2007
1176;266;2007
1177;220,9;2008
1178;95;2008
1179;181,4;2008
1180;28;2008
1181;59,2;2008
1182;31,4;2008
1183;4;2008
1184;116;2008
1185;14,3;2008
1186;23,5;2008
1187;22;2008
1188;22,4;2008
1189;14,5;2008
1190;6,9;2008
1191;51,5;2008
1192;6,8;2008
1193;24,6;2008
1194;26,1;2008
1195;11,5;2008
1196;46,7;2008
1197;16,8;2008
1198;47,7;2008
1199;36,1;2008
1200;3,7;2008
1201;0;2008
1202;3,8;2008
1203;48,8;2008
1204;116,6;2008
1205;208,1;2008
1206;741,9;2008
1207;182,8;2008
1208;417,9;2008
1209;163,1;2008
1210;82,3;2008
1211;31,6;2008
1212;34,6;2008
1213;152,5;2008
1214;239,2;2008
1215;224;2008
1216;88,3;2008
1217;-109,5;2008
1218;265,7;2008
1219;251,1;2009
1220;113,4;2009
1221;188,9;2009
1222;28,9;2009
1223;60,7;2009
1224;48,6;2009
1225;5,1;2009
1226;135;2009
1227;17,1;2009
1228;23,6;2009
1229;21,4;2009
1230;23,9;2009
1231;14,5;2009
1232;8,1;2009
1233;50,9;2009
1234;6,5;2009
1235;24,6;2009
1236;26,9;2009
1237;9,6;2009
1238;53,8;2009
1239;17,4;2009
1240;51,7;2009
1241;36;2009
1242;3,8;2009
1243;0;2009
1244;3,5;2009
1245;49,8;2009
1246;116,5;2009
1247;198,9;2009
1248;758,1;2009
1249;171,2;2009
1250;427,7;2009
1251;168,8;2009
1252;84;2009
1253;33;2009
1254;32,2;2009
1255;153,8;2009
1256;243;2009
1257;216,1;2009
1258;88,4;2009
1259;-110,4;2009
1260;270,5;2009
1261;259,9;2010
1262;119,5;2010
1263;195,9;2010
1264;29,9;2010
1265;67,1;2010
1266;51,9;2010
1267;5,3;2010
1268;123,3;2010
1269;17,6;2010
1270;21,7;2010
1271;23,6;2010
1272;26;2010
1273;15,7;2010
1274;6;2010
1275;37,6;2010
1276;3;2010
1277;36,7;2010
1278;26,8;2010
1279;8,3;2010
1280;56,5;2010
1281;18,1;2010
1282;63;2010
1283;44,1;2010
1284;3,7;2010
1285;0;2010
1286;3,8;2010
1287;48,8;2010
1288;122,8;2010
1289;210,4;2010
1290;771;2010
1291;190,7;2010
1292;469,7;2010
1293;176,8;2010
1294;85,8;2010
1295;34,5;2010
1296;36,8;2010
1297;174,5;2010
1298;248,6;2010
1299;221,5;2010
1300;91,2;2010
1301;-125,2;2010
1302;276,7;2010
1303;270,5;2011
1304;125,2;2011
1305;202,8;2011
1306;30,8;2011
1307;68,4;2011
1308;56,1;2011
1309;5,5;2011
1310;125,1;2011
1311;18,1;2011
1312;21,8;2011
1313;24,7;2011
1314;26,4;2011
1315;16,4;2011
1316;6,1;2011
1317;39,5;2011
1318;3,1;2011
1319;38,5;2011
1320;27,6;2011
1321;8,7;2011
1322;62,2;2011
1323;18,8;2011
1324;67,7;2011
1325;45,9;2011
1326;3,7;2011
1327;0;2011
1328;4;2011
1329;49,3;2011
1330;130,7;2011
1331;225,1;2011
1332;801,3;2011
1333;200,3;2011
1334;510,7;2011
1335;183,8;2011
1336;87,6;2011
1337;36,1;2011
1338;38,2;2011
1339;182,7;2011
1340;253,6;2011
1341;228,1;2011
1342;94,4;2011
1343;-131,1;2011
1344;285;2011
1345;282,2;2012
1346;130,2;2012
1347;210,4;2012
1348;31,8;2012
1349;70;2012
1350;60,1;2012
1351;5,7;2012
1352;130,1;2012
1353;18,8;2012
1354;22,7;2012
1355;25,9;2012
1356;26,5;2012
1357;17,2;2012
1358;6,2;2012
1359;41,3;2012
1360;3,1;2012
1361;40,9;2012
1362;28,6;2012
1363;9,3;2012
1364;68;2012
1365;19,3;2012
1366;73,2;2012
1367;48,2;2012
1368;3,8;2012
1369;0;2012
1370;4,2;2012
1371;50,2;2012
1372;141,2;2012
1373;242;2012
1374;838,4;2012
1375;212,3;2012
1376;551,5;2012
1377;191,2;2012
1378;89,6;2012
1379;37,8;2012
1380;39,8;2012
1381;191,9;2012
1382;261,2;2012
1383;236,1;2012
1384;97,3;2012
1385;-137,7;2012
1386;290,7;2012
1387;294,8;2013
1388;135,7;2013
1389;218,7;2013
1390;32,8;2013
1391;71,8;2013
1392;65;2013
1393;5,9;2013
1394;135,3;2013
1395;19,4;2013
1396;23,7;2013
1397;27;2013
1398;26,9;2013
1399;18,1;2013
1400;6,4;2013
1401;43,4;2013
1402;3,2;2013
1403;43,6;2013
1404;30;2013
1405;10,1;2013
1406;74,3;2013
1407;19,8;2013
1408;79,8;2013
1409;50,4;2013
1410;3,9;2013
1411;0;2013
1412;4,4;2013
1413;50,8;2013
1414;152,5;2013
1415;261,4;2013
1416;878,6;2013
1417;227,2;2013
1418;594,7;2013
1419;198,8;2013
1420;91,8;2013
1421;39,6;2013
1422;41,4;2013
1423;201,5;2013
1424;269;2013
1425;244,4;2013
1426;100,2;2013
1427;-144,6;2013
1428;296,5;2013
1429;308,4;2014
1430;141,7;2014
1431;227,1;2014
1432;33,8;2014
1433;73,2;2014
1434;69,3;2014
1435;6,2;2014
1436;141;2014
1437;20,1;2014
1438;24,7;2014
1439;28,1;2014
1440;27,6;2014
1441;19,2;2014
1442;6,6;2014
1443;45,9;2014
1444;3,3;2014
1445;46,4;2014
1446;31,4;2014
1447;10,8;2014
1448;81,3;2014
1449;20,4;2014
1450;86,9;2014
1451;52,4;2014
1452;4;2014
1453;0;2014
1454;4,5;2014
1455;51,5;2014
1456;166,9;2014
1457;284,9;2014
1458;922,4;2014
1459;245,4;2014
1460;639,3;2014
1461;206,8;2014
1462;94,1;2014
1463;41,6;2014
1464;43,5;2014
1465;213,6;2014
1466;279,8;2014
1467;252,9;2014
1468;103,2;2014
1469;-153,2;2014
